"","higher_taxon","family","length_min","length_max","mass_reference","larva_terrestrial","larva_aquatic","adult_terrestrial","adult_aquatic","phytophagous","zoophagous","mycetophagous","saprophagous","detritophagous","coprophagous","phyllophagous","saproxylic","sap_sucking","stem","flower","seed","gall_inducing","miners","roots","not_specified","predator","micropredator","parasite","parasitoid","necrophorous","sub_family","main_feeding_niche_ronquist","main_feeding_habitat_ronquist","in_IBA"
"776","Phthiraptera","Philopteridae",1.12,9.72,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",FALSE
"777","Phthiraptera","Ricinidae",1.6,5.5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",FALSE
"778","Phthiraptera","Trichodectidae",0.92,2.73,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Parasite","Homeothermic animals",FALSE
"779","Phthiraptera","Anoplura",0.5,5,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"780","Plecoptera","Austroperlidae",10,35,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"781","Plecoptera","Capniidae",3,25,"(Parker 1982)",0,1,1,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"782","Plecoptera","Chloroperlidae",6,40,"(Parker 1982)",0,1,1,0,0.1,0.2,0,0,0.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,"Saprophagous","Water",TRUE
"783","Plecoptera","Diamphipnoidae",25,45,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"784","Plecoptera","Eustheniidae",15,35,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"785","Plecoptera","Gripopterygidae",5,25,"(Michaelis et al. 2011)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"786","Plecoptera","Leuctridae",6,13,"(Arnett 2000)",0,1,1,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"787","Plecoptera","Nemouridae",6,15,"(Arnett 2000)",0,1,1,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"788","Plecoptera","Notonemouridae",5,8,"(Picker et al. 2004)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"789","Plecoptera","Peltoperlidae",34,49,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"790","Plecoptera","Perlidae",10,50,"(Parker 1982)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Saprophagous","Water",FALSE
"791","Plecoptera","Perlodidae",8,50,"(Parker 1982)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Water",TRUE
"792","Plecoptera","Pteronarcyidae",38,63,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"793","Plecoptera","Scopuridae",16,25,"(Jin & Bae 2005)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"794","Plecoptera","Taeniopterygidae",10,25,"(Arnett 2000)",0,1,1,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"795","Psocoptera","Amphientomidae",2.3,5,"(New & Lienhard 2007)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"796","Psocoptera","Amphipsocidae",2.8,5.5,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"797","Psocoptera","Archipsocidae",1.2,1.8,"(New & Lienhard 2007)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"798","Psocoptera","Caeciliusidae",2.5,4.5,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"799","Psocoptera","Calopsocidae",4.3,7,"(New & Lienhard 2007)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"800","Psocoptera","Ectopsocidae",2,2.5,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"801","Psocoptera","Elipsocidae",2,2.6,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"802","Psocoptera","Epipsocidae",2.5,5.7,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Soil",TRUE
"803","Psocoptera","Hemipsocidae",2.5,2.8,"(New & Lienhard 2007)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"804","Psocoptera","Lachesillidae",1.8,2.2,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"805","Psocoptera","Lepidopsocidae",2,2.5,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Temporary habitats",FALSE
"806","Psocoptera","Liposcelididae",1,1.5,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Temporary habitats",TRUE
"807","Psocoptera","Mesopsocidae",3.8,4.2,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"808","Psocoptera","Myopsocidae",3,5,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"809","Psocoptera","Pachytroctidae",1.4,1.8,"(New & Lienhard 2007)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"810","Psocoptera","Peripsocidae",2,4,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"811","Psocoptera","Philotarsidae",2.2,3.8,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"812","Psocoptera","Prionoglarididae",3,3.4,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous",NA,FALSE
"813","Psocoptera","Pseudocaeciliidae",2.5,8,"(New & Lienhard 2007)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"814","Psocoptera","Psilopsocidae",1.9,3.2,"(New & Lienhard 2007)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"815","Psocoptera","Psocidae",3.2,5.4,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"816","Psocoptera","Psoquillidae",1.1,2,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous",NA,FALSE
"817","Psocoptera","Psyllipsocidae",1.3,2,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Temporary habitats",TRUE
"818","Psocoptera","Stenopsocidae",3.5,4.5,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"819","Psocoptera","Trichopsocidae",2,2.5,"(Arnett 2000)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Plants",TRUE
"820","Psocoptera","Troctopsocidae",1.4,4.1,"(New & Lienhard 2007)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"821","Psocoptera","Trogiidae",1.6,2.5,"(New & Lienhard 2007)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Temporary habitats",TRUE
"822","Thysanoptera","Aeolothripidae",1.4,2.6,"(Treherne 1919)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Predator","Plants",TRUE
"823","Thysanoptera","Heterothripidae",0.6,1.5,"(Retana-Salazar 2009)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"824","Thysanoptera","Phlaeothripidae",2,14,"(Lewis 1973)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"825","Thysanoptera","Thripidae",1,3,"(Arnett 2000)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"826","Trichoptera","Anomalopsychidae",4,8,"(Holzenthal & Flint Jr 1995)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"827","Trichoptera","Apataniidae",4,13,"(Ivanov & Menshutkina 1996)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"828","Trichoptera","Atriplectididae",7,10,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"829","Trichoptera","Beraeidae",4,5,"(Arnett 2000)",0,1,1,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"830","Trichoptera","Brachycentridae",6,11,"(Arnett 2000)",0,1,1,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"831","Trichoptera","Calamoceratidae",6,10,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"832","Trichoptera","Calocidae",2,10,"(Arnett 2000) /(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"833","Trichoptera","Chathamiidae",6,9,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"834","Trichoptera","Conoesucidae",4,10,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"835","Trichoptera","Dipseudopsidae",4,14,"(Olah & Johanson 2010)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"836","Trichoptera","Ecnomidae",2,7,"(Neboiss 1986)",0,1,1,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,"Saprophagous","Water",TRUE
"837","Trichoptera","Glossosomatidae",3,10,"(Neboiss 1986)",0,1,1,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"838","Trichoptera","Goeridae",4,10,"(Parker 1998)/(Greenhalgh & Ovenden 2004) ",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"839","Trichoptera","Helicophidae",3,6,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"840","Trichoptera","Helicopsychidae",4,6,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"841","Trichoptera","Hydrobiosidae",4,13,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"842","Trichoptera","Hydropsychidae",3,21,"(Neboiss 1986) /(Picker et al. 2004)",0,1,1,0,0.2,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.5,NA,"Saprophagous","Water",TRUE
"843","Trichoptera","Hydroptilidae",1.5,4,"(Neboiss 1986)",0,1,1,0,0.1,0.1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,"Saprophagous","Water",TRUE
"844","Trichoptera","Kokiriidae",5,9,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"845","Trichoptera","Lepidostomatidae",8,10,"(Arnett 2000)",0,1,1,0,0.3,0.1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"Saprophagous","Water",TRUE
"846","Trichoptera","Leptoceridae",4,15,"(Neboiss 1986)",0,1,1,0,0.3,0.1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,"Saprophagous","Water",TRUE
"847","Trichoptera","Limnephilidae",7,23,"(Neboiss 1986)",0,1,1,0,0.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"848","Trichoptera","Limnocentropodidae",10,12,"(Wiggins 1956)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"849","Trichoptera","Molannidae",10,17,"(Arnett 2000)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"850","Trichoptera","Odontoceridae",5,14,"(Neboiss 1986)/(Arnett 2000)",0,1,1,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",FALSE
"851","Trichoptera","Oeconesidae",12,16,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"852","Trichoptera","Philopotamidae",6,9,"(Neboiss 1986)",0,1,1,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"853","Trichoptera","Philorheithridae",6,13,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"854","Trichoptera","Phryganeidae",12,28,"(Wiggins 1998)",0,1,1,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"855","Trichoptera","Pisuliidae",6,19,"(Morse 1974)/ (Picker et al. 2004)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"856","Trichoptera","Polycentropodidae",5,10,"(Neboiss 1986)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"857","Trichoptera","Psychomyiidae",4,6,"(Arnett 2000)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Saprophagous","Water",TRUE
"858","Trichoptera","Rhyacophilidae",8,13,"(Arnett 2000)",0,1,1,0,0.2,0.3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,"Predator","Water",TRUE
"859","Trichoptera","Sericostomatidae",8,14,"(Picker et al. 2004)",0,1,1,0,0.3,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"Saprophagous","Water",TRUE
"860","Trichoptera","Stenopsychidae",6,12,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"861","Trichoptera","Tasimiidae",4,6,"(Neboiss 1986)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"862","Trichoptera","Uenoidae",7,9,"(Houghton 2012)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Water",FALSE
"863","Trichoptera","Xiphocentronidae",3,4,"(Munoz-Quesada & Holzenthal 1997)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"864","Zoraptera",NA,2,3,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"865","Zygentoma","Lepidotrichidae",12,14,"(Arnett 2000)/(Resh & Cardé 2009)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"866","Zygentoma","Lepismatidae",8,20,"(Arnett 2000)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Temporary habitats",TRUE
"867","Zygentoma","Nicoletiidae",4,29,"(Arnett 2000)/(Espinasa et al. 2013)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,FALSE
"868","Hemiptera","Aphrophoridae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"869","Coleoptera","Alleculidae",NA,NA,NA,1,0,1,0,0.5,0.2,0,0,0.3,0,0,0.4,0,0,0,0,0,0,0.6,0,0,0,1,0,0,NA,NA,"Soil",FALSE
"870","Coleoptera","Apionidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0,0,0.1,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"871","Coleoptera","Aspidiphoridae",NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Fungi",FALSE
"872","Coleoptera","Bruchidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"873","Coleoptera","Cerophytidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"874","Coleoptera","Cholevidae",NA,NA,NA,1,0,1,0,0,0.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,NA,"Predator",NA,FALSE
"875","Coleoptera","Cimberidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"876","Coleoptera","Cisidae",NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Fungi",FALSE
"877","Coleoptera","Colonidae",NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Fungi",FALSE
"878","Coleoptera","Colydiidae",NA,NA,NA,1,0,1,0,0.7,0,0.3,0,0,0,0,0.9,0,0,0,0,0,0,0,0.1,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"879","Coleoptera","Cybocephalidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator",NA,FALSE
"880","Coleoptera","Lagriidae",NA,NA,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,FALSE
"881","Coleoptera","Leptinidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Predator",NA,FALSE
"882","Coleoptera","Lissomidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"883","Coleoptera","Lophocateridae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"884","Coleoptera","Lyctidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"885","Coleoptera","Lymexylonidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"886","Coleoptera","Malachiidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Plants",TRUE
"887","Coleoptera","Mycteridae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"888","Coleoptera","Peltidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"889","Coleoptera","Platypodidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"890","Coleoptera","Pselaphidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator",NA,FALSE
"891","Coleoptera","Rhipiphoridae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"Saprophage-parasitoid","Soil",FALSE
"892","Coleoptera","Rhynchitidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"893","Coleoptera","Rhysodidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Wood",FALSE
"894","Coleoptera","Scolytidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"895","Coleoptera","Sphaerosomatidae",NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Fungi",FALSE
"896","Coleoptera","Thorictidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Predator",NA,FALSE
"897","Coleoptera","Trogidae",NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Saprophagous","Temporary habitats",FALSE
"898","Coleoptera","Urodonidae",NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"899","Dermaptera","Spongiphoridae",NA,NA,NA,1,0,1,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Saprophagous","Soil",TRUE
